filename	xmlid	au-name	title	au-birth	au-death	au-ids	digitalSource	firsted-yr	ref-year	title-ids	language	numwords	subgenre	narr-per	au-gender	sizeCat	reprintCount	time-slot
CS0011_1864_Svestka_Posledni-vecer-v-roce	CS0011	Švestka, Josef	Poslední večer v roce : vydání ELTeC	1816	1882	NA	NA	NA	1864	NA	CS	16488	NA	NA	M	short	low	T2
CS0012_1867_Chocholousek_Templari-v-Cechach	CS0012	Chocholoušek, Prokop	Templáři v Čechách. Poprava českobrodská : vydání ELTeC	1819	1864	NA	NA	NA	1867	NA	CS	59832	NA	NA	M	medium	low	T2
CS0013_1867_Mollenda_Vecer-svatojansky	CS0013	Mollenda, Václav	Večer svatojanský : vydání ELTeC	1840	1903	NA	NA	NA	1867	NA	CS	13084	NA	NA	M	short	low	T2
CS0014_1870_Vlcek_Pani-Lichnicka	CS0014	Vlček, Václav	Paní lichnická : vydání ELTeC	1839	1908	NA	NA	NA	1870	NA	CS	42646	NA	NA	M	short	low	T2
CS0015_1874_Vavra_Ratmir	CS0015	Vávra, Jan	Ratmír : vydání ELTeC	1843	1900	NA	NA	NA	1874	NA	CS	13749	NA	NA	M	short	low	T2
CS0016_1875_Jirasek_Skalaci	CS0016	Jirásek, Alois	Skaláci : vydání ELTeC	1851	1930	NA	NA	NA	1875	NA	CS	78090	NA	NA	M	medium	high	T2
CS0017_1878_Stasek_Nedokonceny-obraz	CS0017	Stašek, Antal	Nedokončený obraz : vydání ELTeC	1843	1931	NA	NA	NA	1878	NA	CS	77845	NA	NA	M	medium	unspecified	T2
CS0018_1881_Svestka_Pravy-pritel	CS0018	Švestka, Josef	Pravý přítel : vydání ELTeC	1816	1882	NA	NA	NA	1881	NA	CS	10665	NA	NA	M	short	low	T3
CS0019_1881_Vitek_Dva-nestejni-bratri	CS0019	Vítek, Jan	Dva nestejní bratři : vydání ELTeC	1849	1924	NA	NA	NA	1881	NA	CS	11096	NA	NA	M	short	low	T3
CS0020_1885_Karas_Cesky-plavec-na-severu	CS0020	Karas, Matěj	Český plavec na severu : vydání ELTeC	1839	1898	NA	NA	NA	1885	NA	CS	10605	NA	NA	M	short	low	T3
CS0021_1891_Unger_Mlada-knezna-abatyse	CS0021	Unger, Ludvík	Mlada, kněžna abatyše : vydání ELTeC	1840	1917	NA	NA	NA	1891	NA	CS	19964	NA	NA	M	short	low	T3
CS0022_1896_Kuchar_Paserova-Anezka	CS0022	Kuchař, Josef	Pašerova Anežka : vydání ELTeC	1847	1926	NA	NA	NA	1896	NA	CS	14820	NA	NA	M	short	low	T3
CS0023_1899_Vikova-Kuneticka_Silhouetty-muzu	CS0023	Viková-Kunětická, Božena	Silhouetty mužů : vydání ELTeC	1862	1934	NA	NA	NA	1899	NA	CS	22714	NA	NA	F	short	low	T3
CS0024_1853_Pravda_Zenich-se-ctyrmi-sty-zlatymi	CS0024	Pravda, František	Perly české, povídka Ženich se čtyrmi sty zlatými (vydání ELTeC)	1817	1904	viaf:243510323	NA	NA	1853	NA	cs	10037	NA	NA	M	short	unspecified	T1
CS0025_1855_Nemcova_Babicka	CS0025	Němcová, Božena	Babička (vydání ELTeC)	1820	1862	viaf:56763450	NA	NA	1855	NA	cs	74882	NA	NA	F	medium	unspecified	T1
CS0026_1856_Nemcova_Pohorska-vesnice	CS0026	Němcová, Božena	Pohorská vesnice (vydání ELTeC)	1820	1862	viaf:56763450	NA	NA	1856	NA	cs	63737	NA	NA	F	medium	unspecified	T1
CS0027_1858_Pfleger-Moravsky_Dva-umelci	CS0027	Pfleger-Moravský, Gustav	Dva umělci (vydání ELTeC)	1833	1875	viaf:72907969	NA	NA	1858	NA	cs	36735	NA	NA	M	short	unspecified	T1
CS0028_1866_Krousky_Bratri-z-kalichu	CS0028	Krouský, František Karel	Bratří z kalichu (vydání ELTeC)	1823	1909	viaf:83793015	NA	NA	1866	NA	cs	110879	NA	NA	M	long	unspecified	T2
CS0029_1868_Svetla_Kriz-u-potoka	CS0029	Světlá, Karolina	Kříž u potoka (vydání ELTeC)	1830	1899	viaf:9890083	NA	NA	1868	NA	cs	83663	NA	NA	F	medium	unspecified	T2
CS0030_1869_Hruby-Bradelsky_Bratri-smrti	CS0030	Hrubý-Brádelský, Matěj Antonín	Bratří smrti (vydání ELTeC)	1837	1876	viaf:83742904	NA	NA	1869	NA	cs	18710	NA	NA	M	short	unspecified	T2
CS0031_1870_Sabina_Ozivene-hroby	CS0031	Sabina, Karel	Oživené hroby (vydání ELTeC)	1813	1877	viaf:42003196	NA	NA	1870	NA	cs	50143	NA	NA	M	medium	unspecified	T2
CS0032_1872_Stankovsky_Kral-a-biskup	CS0032	Stankovský, Josef Jiří	Král a biskup (vydání ELTeC)	1844	1879	53331568	NA	NA	1872	NA	cs	71073	NA	NA	M	medium	unspecified	T2
CS0033_1873_Svetla_Nemodlenec	CS0033	Světlá, Karolina	Nemodlenec (vydání ELTeC)	1830	1899	viaf:9890083	NA	NA	1873	NA	cs	83481	NA	NA	F	medium	unspecified	T2
CS0034_1874_Ptacek_Dva-bratri	CS0034	Ptáček, Antonín	Dva bratři (vydání ELTeC)	1842	1882	viaf:83874859	NA	NA	1874	NA	cs	15830	NA	NA	M	short	unspecified	T2
CS0035_1876_Svetla_Cerny-petricek	CS0035	Světlá, Karolina	Černý petříček (vydání ELTeC)	1830	1899	viaf:9890083	NA	NA	1876	NA	cs	29028	NA	NA	F	short	unspecified	T2
CS0036_1878_Arbes_Newtonuv-mozek	CS0036	Arbes, Jakub	Newtonův mozek (vydání ELTeC)	1840	1914	viaf:54185097	NA	NA	1878	NA	cs	21065	NA	NA	M	short	unspecified	T2
CS0037_1878_Podlipska_Nalzovsky	CS0037	Podlipská, Sofie	Nalžovský (vydání ELTeC)	1833	1897	viaf:23253388	NA	NA	1878	NA	cs	81023	NA	NA	F	medium	unspecified	T2
CS0038_1878_Stroupeznicky_Cavani	CS0038	Stroupežnický, Ladislav	Cavani (vydání ELTeC)	1850	1892	viaf:3910920	NA	NA	1878	NA	cs	30160	NA	NA	M	short	unspecified	T2
CS0039_1879_Klicpera_Bitva-u-Lipan	CS0039	Klicpera, Ivan	Bitva u Lipan (vydání ELTeC)	1845	1881	viaf:122054805	NA	NA	1879	NA	cs	59039	NA	NA	M	medium	unspecified	T2
CS0040_1881_Vinaricky_Tajnosti-Svatovaclavske-trestnice	CS0040	Vinařický, Karel Alois	Tajnosti Svatováclavské trestnice v Praze, aneb, Pomstychtivost ženy (vydání ELTeC)	1803	1869	viaf:37280683	NA	NA	1881	NA	cs	85423	NA	NA	M	medium	unspecified	T3
CS0041_1883_Kostelecky_Z-lasky	CS0041	Kostelecký, Oldřich S.	Z lásky (vydání ELTeC)	1857	1922	viaf:83782685	NA	NA	1883	NA	cs	44734	NA	NA	M	short	unspecified	T3
CS0042_1885_Reznicek_Povidka-o-Viktorce	CS0042	Řezníček, Václav	Povídka o Viktorce (vydání ELTeC)	1861	1924	viaf:26636691	NA	NA	1885	NA	cs	49595	NA	NA	M	short	unspecified	T3
CS0043_1886_Jirasek_Psohlavci	CS0043	Jirásek, Alois	Psohlavci (vydání ELTeC)	1851	1930	viaf:34469656	NA	NA	1886	NA	cs	69817	NA	NA	M	medium	unspecified	T3
CS0044_1886_Zitek_Drama-rodiny-pana-Daniele	CS0044	Zítek, Emanuel	Drama rodiny pana Daniele (vydání ELTeC)	1856	1934	viaf:306139253	NA	NA	1886	NA	cs	56792	NA	NA	M	medium	unspecified	T3
CS0045_1887_Arbes_Kandidati-existence	CS0045	Arbes, Jakub	Kandidáti existence (vydání ELTeC)	1840	1914	viaf:54185097	NA	NA	1887	NA	cs	70210	NA	NA	M	medium	unspecified	T3
CS0046_1887_Skaba_Masopust-v-Sobeslavi	CS0046	Škába, Karel	Masopust v Soběslavi (vydání ELTeC)	1858	1904	viaf:39188906	NA	NA	1887	NA	cs	51836	NA	NA	M	medium	unspecified	T3
CS0047_1888_Cech_Pravy-vylet-pana-Broucka-do-Mesice	CS0047	Čech, Svatopluk	Pravý výlet pana Broučka do Měsíce (vydání ELTeC)	1846	1908	viaf:47560290	NA	NA	1888	NA	cs	24645	NA	NA	M	short	unspecified	T3
CS0048_1889_Simacek_Bratri	CS0048	Šimáček, Matěj Anastasia	Bratři (vydání ELTeC)	1860	1913	viaf:56167367	NA	NA	1889	NA	cs	57604	NA	NA	M	medium	unspecified	T3
CS0049_1889_Slejhar_Kure-melancholik	CS0049	Šlejhar, Josef Karel	Kuře melancholik (vydání ELTeC)	1864	1914	viaf:62971865	NA	NA	1889	NA	cs	15608	NA	NA	M	short	unspecified	T3
CS0050_1889_Cech_Novy-epochalni-vylet-pana-Broucka	CS0050	Čech, Svatopluk	Nový epochální výlet pana Broučka, tentokrát do patnáctého století (vydání ELTeC)	1846	1908	viaf:47560290	NA	NA	1889	NA	cs	46682	NA	NA	M	short	unspecified	T3
CS0051_1890_Arbes_Andel-miru	CS0051	Arbes, Jakub	Anděl míru (vydání ELTeC)	1840	1914	viaf:54185097	NA	NA	1890	NA	cs	166267	NA	NA	M	long	unspecified	T3
CS0052_1890_Jirasek_Filosofska-historie	CS0052	Jirásek, Alois	Filosofská historie (vydání ELTeC)	1851	1930	viaf:34469656	NA	NA	1890	NA	cs	32331	NA	NA	M	short	unspecified	T3
CS0053_1890_Slama_Rytir-Kobylka	CS0053	Sláma, František	Rytíř Kobylka (vydání ELTeC)	1850	1917	viaf:51683557	NA	NA	1890	NA	cs	57436	NA	NA	M	medium	unspecified	T3
CS0054_1891_Zeyer_Jan-Maria-Plojhar	CS0054	Zeyer, Julius	Jan Maria Plojhar (vydání ELTeC)	1841	1901	viaf:24621314	NA	NA	1891	NA	cs	92578	NA	NA	M	medium	unspecified	T3
CS0055_1893_Jelinek_Motylek-z-norske-pohadky	CS0055	Jelínek, Edvard	Motýlek z norské pohádky (vydání ELTeC)	1855	1897	viaf:56167322	NA	NA	1893	NA	cs	46595	NA	NA	M	short	unspecified	T3
CS0056_1893_Klostermann_V-raji-sumavskem	CS0056	Klostermann, Karel	V ráji šumavském (vydání ELTeC)	1848	1923	viaf:810251	NA	NA	1893	NA	cs	76374	NA	NA	M	medium	unspecified	T3
CS0057_1893_Mrstik_Santa-Lucia	CS0057	Mrštík, Vilém	Santa Lucia (vydání ELTeC)	1863	1912	viaf:22185988	NA	NA	1893	NA	cs	97502	NA	NA	M	medium	unspecified	T3
CS0058_1894_Adamec_Jakub-Prochazka	CS0058	Adamec, Antonín	Jakub Procházka (vydání ELTeC)	1853	1913	viaf:83654693	NA	NA	1894	NA	cs	7136	NA	NA	M	short	unspecified	T3
CS0059_1894_Klostermann_Ze-sveta-lesnich-samot	CS0059	Klostermann, Karel	Ze světa lesních samot (vydání ELTeC)	1848	1923	viaf:810251	NA	NA	1894	NA	cs	67273	NA	NA	M	medium	unspecified	T3
CS0060_1894_Rais_Zapadli-vlastenci	CS0060	Rais, Karel Václav	Zapadlí vlastenci (vydání ELTeC)	1859	1926	viaf:50033731	NA	NA	1894	NA	cs	97871	NA	NA	M	medium	unspecified	T3
CS0061_1895_Capek-Chod_V-tretim-dvore	CS0061	Čapek-Chod, Karel Matěj	V třetím dvoře (vydání ELTeC)	1860	1927	viaf:54187784	NA	NA	1895	NA	cs	58226	NA	NA	M	medium	unspecified	T3
CS0062_1895_Rais_Kalibuv-zlocin	CS0062	Rais, Karel Václav	Kalibův zločin (vydání ELTeC)	1859	1926	viaf:50033731	NA	NA	1895	NA	cs	51873	NA	NA	M	medium	unspecified	T3
CS0063_1884_Bubnik_V-temnotach-bludu	CS0063	Bubník, Karel	V temnotách bludu (vydání ELTeC)	1847	1887	viaf:83677561	NA	NA	1884	NA	cs	62194	NA	NA	M	medium	unspecified	T3
CS0064_1896_Klostermann_Sklari	CS0064	Klostermann, Karel	Skláři (vydání ELTeC)	1848	1923	viaf:810251	NA	NA	1896	NA	cs	82716	NA	NA	M	medium	unspecified	T3
CS0065_1897_Mrstik_Pohadka-maje	CS0065	Mrštík, Vilém	Pohádka máje (vydání ELTeC)	1863	1912	viaf:22185988	NA	NA	1897	NA	cs	109814	NA	NA	M	long	unspecified	T3
CS0066_1897_Popelkova_Za-jeden-hrich	CS0066	Popelková, Anna	Za jeden hřích (vydání ELTeC)	1866	1928	viaf:83867922	NA	NA	1897	NA	cs	66432	NA	NA	F	medium	unspecified	T3
CS0067_1898_Baar_Makabejsti	CS0067	Baar, Jindřich Šimon	Makabejští (vydání ELTeC)	1869	1925	viaf:54946709	NA	NA	1898	NA	cs	64594	NA	NA	M	medium	unspecified	T3
CS0068_1899_Zahradnik-Brodsky_Rodina-Sillerova	CS0068	Zahradník-Brodský, Bohumil	Rodina Šillerova (vydání ELTeC)	1862	1939	viaf:63896409	NA	NA	1899	NA	cs	76428	NA	NA	M	medium	unspecified	T3
CS0069_1899_Konrad_Druha-laska	CS0069	Konrád, Josef Deograt	Druhá láska (vydání ELTeC)	1859	1921	viaf:41746070	NA	NA	1899	NA	cs	68503	NA	NA	M	medium	unspecified	T3
CS0070_1899_Rais_Zapad	CS0070	Rais, Karel Václav	Západ (vydání ELTeC)	1859	1926	viaf:50033731	NA	NA	1899	NA	cs	81096	NA	NA	M	medium	unspecified	T3
CS0071_1899_Svobodova_Zamotana-vlakna	CS0071	Svobodová, Růžena	Zamotaná vlákna (vydání ELTeC)	1868	1920	viaf:50749113	NA	NA	1899	NA	cs	71239	NA	NA	F	medium	unspecified	T3
CS0072_1902_Benes-Sumavsky_Otrokar	CS0072	Beneš-Šumavský, Václav	Otrokář (vydání ELTeC)	1850	1934	viaf:100393519	NA	NA	1902	NA	cs	70049	NA	NA	M	medium	unspecified	T4
CS0073_1902_Hrdina_Vlastni-silou	CS0073	Hrdina, Josef Leopold	Vlastní silou (vydání ELTeC)	1856	1933	viaf:170539218	NA	NA	1902	NA	cs	64397	NA	NA	M	medium	unspecified	T4
CS0074_1892_Heller_Roman-na-mori	CS0074	Heller, Servác	Román na moři (vydání ELTeC)	1845	1922	viaf:48419087	NA	NA	1892	NA	cs	53840	NA	NA	M	medium	unspecified	T3
CS0075_1906_Necasek_Jarmo-millionu	CS0075	Nečásek, Antonín	Jařmo millionů (vydání ELTeC)	1871	1938	viaf:21860571	NA	NA	1906	NA	cs	63934	NA	NA	M	medium	unspecified	T4
CS0076_1908_Baar_Jan-Cimbura	CS0076	Baar, Jindřich Šimon	Jan Cimbura (vydání ELTeC)	1869	1925	viaf:54946709	NA	NA	1908	NA	cs	112360	NA	NA	M	long	unspecified	T4
CS0077_1908_Malirova_Pravo-na-stesti	CS0077	Malířová, Helena	Právo na štěstí (vydání ELTeC)	1877	1940	viaf:47255955	NA	NA	1908	NA	cs	66595	NA	NA	F	medium	unspecified	T4
CS0078_1909_Mahen_Kamaradi-svobody	CS0078	Mahen, Jiří	Kamarádi svobody (vydání ELTeC)	1882	1939	viaf:61589020	NA	NA	1909	NA	cs	96795	NA	NA	M	medium	unspecified	T4
CS0079_1909_Winter_Mistr-Kampanus	CS0079	Winter, Zikmund	Mistr Kampanus (vydání ELTeC)	1846	1912	viaf:32047458	NA	NA	1909	NA	cs	143493	NA	NA	M	long	unspecified	T4
CS0080_1900_Cervinka_Boj-s-kapitalem	CS0080	Červinka, Otakar	Boj s kapitálem (vydání ELTeC)	1846	1915	viaf:83688650	NA	NA	1900	NA	cs	69025	NA	NA	M	medium	unspecified	T4
CS0081_1912_Ladecky_Na-tichem-venkove	CS0081	Ladecký, Jan	Na tichém venkově (vydání ELTeC)	1861	1907	viaf:66352226	NA	NA	1912	NA	cs	42509	NA	NA	M	short	unspecified	T4
CS0082_1912_Salda_Zivot-ironicky	CS0082	Šalda, František Xaver	Život ironický a jiné povídky, povídka Život ironický (vydání ELTeC)	1867	1937	viaf:14783197	NA	NA	1912	NA	cs	20306	NA	NA	M	short	unspecified	T4
CS0083_1913_Cecetka_Kralovsky-rychtar	CS0083	Čečetka, František Josef	Královský rychtář (vydání ELTeC)	1871	1942	viaf:58938479	NA	NA	1913	NA	cs	62393	NA	NA	M	medium	unspecified	T4
CS0084_1914_Cervinka_Rusalka	CS0084	Červinka, Karel	Rusalka (vydání ELTeC)	1872	1949	viaf:58867257	NA	NA	1914	NA	cs	50101	NA	NA	M	medium	unspecified	T4
CS0085_1915_Dyk_Krysar	CS0085	Dyk, Viktor	Krysař (vydání ELTeC)	1877	1931	viaf:32074913	NA	NA	1915	NA	cs	16108	NA	NA	M	short	unspecified	T4
CS0086_1915_Karas_Do-ctyr-artikulu	CS0086	Karas, Josef František	Do čtyř artikulů (vydání ELTeC)	1876	1931	viaf:56481130	NA	NA	1915	NA	cs	114075	NA	NA	M	long	unspecified	T4
CS0087_1915_Smilovsky_Parnassie	CS0087	Šmilovský, Alois Vojtěch	Parnassie (vydání ELTeC)	1837	1883	viaf:295593657	NA	NA	1915	NA	cs	38348	NA	NA	M	short	unspecified	T4
CS0088_1916_Capek-Chod_Turbina	CS0088	Čapek-Chod, Karel Matěj	Turbina (vydání ELTeC)	1860	1927	viaf:54187784	NA	NA	1916	NA	cs	114457	NA	NA	M	long	unspecified	T4
CS0089_1916_Chocholousek_Karel-IV-a-rimsky-tribun-lidu	CS0089	Chocholoušek, Prokop	Karel IV. a římský tribun lidu (cola di rienzi) (vydání ELTeC)	1819	1864	viaf:57514269	NA	NA	1916	NA	cs	84696	NA	NA	M	medium	unspecified	T4
CS0090_1916_Sova_Ivuv-roman	CS0090	Sova, Antonín	Ivův román (vydání ELTeC)	1864	1928	viaf:61679211	NA	NA	1916	NA	cs	66050	NA	NA	M	medium	unspecified	T4
CS0091_1917_Salda_Loutky-i-delnici-bozi	CS0091	Šalda, František Xaver	Loutky i dělníci boží (vydání ELTeC)	1867	1937	viaf:14783197	NA	NA	1917	NA	cs	49064	NA	NA	M	short	unspecified	T4
CS0092_1918_Herrmann_Vdavky-Nanynky-Kulichovy	CS0092	Herrmann, Ignát	Vdavky Nanynky Kulichovy a co se kolem nich sběhlo (vydání ELTeC)	1854	1935	viaf:61679211	NA	NA	1918	NA	cs	66750	NA	NA	M	medium	unspecified	T4
CS0093_1918_Klecanda_Pravo-mladi	CS0093	Klecanda, Jan	Právo mládí (vydání ELTeC)	1855	1920	viaf:56422442	NA	NA	1918	NA	cs	48175	NA	NA	M	short	unspecified	T4
CS0094_1918_Vlasakova_Myslivcova-dceruska	CS0094	Vlasáková, Julie	Myslivcova dceruška (vydání ELTeC)	1860	1931	viaf:83957886	NA	NA	1918	NA	cs	34603	NA	NA	F	short	unspecified	T4
CS0095_1920_Hasek_Osudy-dobreho-vojaka-Svejka	CS0095	Hašek, Jaroslav	Osudy dobrého vojáka Švejka za světové války (vydání ELTeC)	1883	1923	viaf:4931097	NA	NA	1920	NA	cs	116696	NA	NA	M	long	unspecified	T4
CS0096_1900_Filip_Markyza-s-trojim-srdcem	CS0096	Filip, Otakar	Markýza s trojím srdcem (vydání ELTeC)	1874	1931	viaf:83707680	NA	NA	1900	NA	cs	58855	NA	NA	M	medium	unspecified	T4
CS0097_1901_Javornik_Svaty-Hostyn	CS0097	NA	Svatý Hostýn (vydání ELTeC)	NA	NA	viaf:83755391	NA	NA	1901	NA	cs	73400	NA	NA	M	medium	unspecified	T4
CS0098_1904_Vlcek_Golgota-i-Tabor	CS0098	Vlček, Vácslav	Golgota i Tábor (vydání ELTeC)	1839	1908	viaf:18789968	NA	NA	1904	NA	cs	57396	NA	NA	M	medium	unspecified	T4
CS0099_1909_Kopal_Apostol-trhanu	CS0099	Kopal, Petr	Apoštol trhanů (vydání ELTeC)	1834	1917	viaf:83780260	NA	NA	1909	NA	cs	47563	NA	NA	M	short	unspecified	T4
CS0100_1914_Baar_K-bohu	CS0100	Baar, Jindřich Šimon	K bohu (vydání ELTeC)	1869	1925	viaf:54946709	NA	NA	1914	NA	cs	79789	NA	NA	M	medium	unspecified	T4
